rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,train/loss,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/std,train/clip_fraction,train/entropy_loss
-6990.3797501875,120960,7560.0,380,14,317,0.001965827075764537,0.9861626625061035,0.003293950801577281,130,5e-05,0.2,-0.008827158093659413,0.008599559,0.980812668800354,0.09590277777777778,-5.597194743686252
-6826.8254341764705,129600,7560.0,407,15,317,0.0019744285382330418,0.9887280464172363,0.003383004808953653,140,5e-05,0.2,-0.0117507712772392,0.00978422,0.9810647368431091,0.1186574074074074,-5.5987419640576395
-6682.477967555556,138240,7560.0,435,16,317,-0.010854323394596577,0.9884377717971802,0.0020643317326041006,150,5e-05,0.2,-0.008209050512631183,0.0069419686,0.9753890633583069,0.06297453703703704,-5.586115748087565
-6539.082123210526,146880,7560.0,461,17,318,-0.03365391492843628,0.995924711227417,0.002013821408187074,160,5e-05,0.2,-0.010554636464695687,0.0083741,0.976638913154602,0.09945601851851851,-5.579412870407104
-6408.9831032,155520,7560.0,488,18,318,0.0058641196228563786,0.9923352003097534,0.001648932383654432,170,5e-05,0.2,-0.009035097678812842,0.0077991025,0.9744130969047546,0.07803240740740741,-5.577356538066158
-6290.428626047619,164160,7560.0,515,19,318,0.0010306134354323149,0.9922453165054321,0.0014402643664895246,180,5e-05,0.2,-0.008988960539680664,0.008040405,0.9717352986335754,0.09423611111111112,-5.5652177920164885
-6176.640904954546,172800,7560.0,542,20,318,-0.010890607722103596,0.9915828108787537,0.0012859317878502663,190,5e-05,0.2,-0.00903484607529309,0.007404688,0.9642575979232788,0.09680555555555556,-5.544607336962665
-5977.526501791667,181440,7560.0,571,21,317,-0.003971380181610584,0.994279682636261,0.0011788512307814218,200,5e-05,0.2,-0.00971894427616563,0.008157163,0.9611576199531555,0.09592592592592593,-5.523368103945697
-5889.56588696,190080,7560.0,597,22,317,-0.023679478093981743,0.9952817559242249,0.0008924830446442314,210,5e-05,0.2,-0.005358890570803649,0.0055686473,0.9562166929244995,0.04407407407407407,-5.506546309082596
-5798.7160337307705,198720,7560.0,625,23,317,-0.014781736768782139,0.9919157028198242,0.0009595725173454007,220,5e-05,0.2,-0.005950118045288104,0.0056955735,0.9531360864639282,0.05197916666666667,-5.4893650828467475
-5708.788106666668,207360,7560.0,652,24,317,0.006655744276940823,0.9946322441101074,0.0010844654322782945,230,5e-05,0.2,-0.005628163895173067,0.005811011,0.951590895652771,0.04493055555555556,-5.47920646208304
-5633.6201871428575,216000,7560.0,680,25,317,-0.01215152908116579,0.9944394826889038,0.0008612861347285582,240,5e-05,0.2,-0.003995190854356796,0.00487696,0.9489986896514893,0.028703703703703703,-5.470896413591173
-5562.29888224138,224640,7560.0,707,26,317,-1.5567638911306858e-05,0.9945515394210815,0.0008321487484284229,250,5e-05,0.2,-0.0068183853078840504,0.006199133,0.9448288083076477,0.05935185185185185,-5.456399617371736
-5570.436941166668,233280,7560.0,735,27,317,-0.0013684481382369995,0.9962809085845947,0.001556559326967949,260,5e-05,0.2,-0.0037003711683468686,0.005365385,0.9476761221885681,0.039375,-5.454445448628178
-5575.28324234375,241920,7560.0,764,28,316,-0.002841897774487734,0.9803968071937561,0.0017023477086331696,270,5e-05,0.2,-0.005595639020687452,0.006048243,0.9428585767745972,0.06479166666666666,-5.449491386413574
-5569.133108969698,250560,7560.0,792,29,316,-0.007437043357640505,0.981749415397644,0.0016702284520552322,280,5e-05,0.2,-0.004608045529608649,0.0054055275,0.9385876655578613,0.050011574074074076,-5.430029922767922
-5560.275982264707,259200,7560.0,819,30,316,0.008979112841188908,0.9673562049865723,0.001475856126290401,290,5e-05,0.2,-0.003802991687078719,0.005710753,0.9365890026092529,0.05188657407407407,-5.417196874971743
-5546.563468200001,267840,7560.0,847,31,316,0.008490958251059055,0.9706921577453613,0.0012785619470135619,300,5e-05,0.2,-0.0037568100290028034,0.005074812,0.934069812297821,0.04278935185185185,-5.40708477585404
-5490.729407944445,276480,7560.0,875,32,315,-0.008899431675672531,0.9756399989128113,0.0013790097239392775,310,5e-05,0.2,-0.003046130727355679,0.0042482684,0.9340692758560181,0.02991898148148148,-5.401304460808083
-5435.427943216217,285120,7560.0,902,33,315,0.007971334271132946,0.9908530116081238,0.0006508128745567605,320,5e-05,0.2,-0.0030953114203832767,0.004710286,0.9317247867584229,0.028541666666666667,-5.3956338776482475
