rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/clip_range,train/std,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/approx_kl
-6084.554980350001,7560.0,297,1831680,52,1509,-0.006170918233692646,-3.906920721442611,0.9996704459190369,0.00035587348878767373,0.053981481481481484,0.2,0.6615174412727356,5e-05,2104,-0.004294750269640375,0.0053930837
-6086.83021786,7560.0,297,1840320,53,1538,0.009932820685207844,-3.8936645785084476,0.9996098875999451,0.0004646973938387991,0.053125,0.2,0.6597874760627747,5e-05,2114,-0.004350932742710467,0.0058097476
-6081.844300539999,7560.0,297,1848960,54,1566,-0.009029535576701164,-3.885285070207384,0.999589741230011,0.0004595978108463222,0.049108796296296296,0.2,0.6589251756668091,5e-05,2124,-0.00426028095047783,0.005796294
-6083.242269539999,7560.0,297,1857600,55,1596,-0.01692253351211548,-3.8744380055533516,0.9996393918991089,0.0004095837280382747,0.056979166666666664,0.2,0.6565883755683899,5e-05,2134,-0.004101366520755821,0.006327439
-6083.99837212,7560.0,297,1866240,56,1627,0.01079067774116993,-3.85578099515703,0.9994429349899292,0.00046222238800341817,0.06525462962962963,0.2,0.652956485748291,5e-05,2144,-0.005360649858635885,0.0069334004
-6079.476489419999,7560.0,297,1874880,57,1655,0.009818538092076778,-3.8370234394073486,0.9997330904006958,0.00037913181254730765,0.03898148148148148,0.2,0.6509089469909668,5e-05,2154,-0.0023467032167267194,0.004751584
-6086.13828904,7560.0,297,1883520,58,1684,0.01577083393931389,-3.82297826661004,0.999578058719635,0.0004986458981120787,0.06790509259259259,0.2,0.648992657661438,5e-05,2164,-0.005266222098014421,0.006753687
-6081.460637520001,7560.0,297,1892160,59,1713,-0.02900649607181549,-3.81348286875972,0.9995582103729248,0.00043040781896302684,0.05655092592592593,0.2,0.6485413312911987,5e-05,2174,-0.004520050318635724,0.006888059
-6087.435838100001,7560.0,297,1900800,60,1742,-0.02504616230726242,-3.8072620999371565,0.9994590878486633,0.0006571595565549581,0.051805555555555556,0.2,0.6483871936798096,5e-05,2184,-0.005060265834995166,0.0062354826
-6085.420337710001,7560.0,297,1909440,61,1771,-0.012358306907117367,-3.7972356142821133,0.9995643496513367,0.0003606421358697979,0.05390046296296296,0.2,0.6469377279281616,5e-05,2194,-0.003961204703793757,0.005748136
-6090.920697360001,7560.0,297,1918080,62,1800,-0.045290276408195496,-3.7869644271002874,0.9996551871299744,0.00035591179918372765,0.057962962962962966,0.2,0.6460775136947632,5e-05,2204,-0.005298913018088098,0.0065278457
-6097.67939871,7560.0,297,1926720,63,1831,0.021054917946457863,-3.774143912880509,0.9990577101707458,0.0007918718698137026,0.061585648148148146,0.2,0.6443459987640381,5e-05,2214,-0.004699053725538155,0.006817674
-6104.014437970001,7560.0,297,1935360,64,1859,-0.009458300657570362,-3.7591019098847003,0.9997453689575195,0.0004129850130239329,0.048761574074074075,0.2,0.642070472240448,5e-05,2224,-0.003513103538468756,0.005740096
-6111.952280540001,7560.0,297,1944000,65,1888,-0.002191772684454918,-3.7390997021286574,0.9995988011360168,0.0003825664108821743,0.05586805555555555,0.2,0.6389684677124023,5e-05,2234,-0.004587588283509292,0.0061006946
-6112.296485760001,7560.0,297,1952640,66,1916,0.02786901406943798,-3.7190221060646906,0.9996923804283142,0.0003257146123494884,0.05402777777777778,0.2,0.6364530324935913,5e-05,2244,-0.004112548720505502,0.0057624634
-6113.32422884,7560.0,297,1961280,67,1944,-0.025691498070955276,-3.7053914064831206,0.9996128082275391,0.0003419514495234816,0.053981481481481484,0.2,0.6351715326309204,5e-05,2254,-0.004349916659433533,0.0058238446
-6119.473557900001,7560.0,297,1969920,68,1973,-0.01864195615053177,-3.693103466916967,0.9996466636657715,0.0004380936983431672,0.07270833333333333,0.2,0.6332416534423828,5e-05,2264,-0.006906266784019492,0.0072916024
-6118.249078090001,7560.0,297,1978560,69,2002,-0.010269037447869778,-3.6805769545943647,0.9997165203094482,0.0003860718317985259,0.06917824074074073,0.2,0.6321893334388733,5e-05,2274,-0.005714122943787111,0.0068562175
-6121.75702594,7560.0,297,1987200,70,2032,-0.007936593145132065,-3.662992720780549,0.999657154083252,0.0003807016499006379,0.05032407407407408,0.2,0.6294230222702026,5e-05,2284,-0.004875936688061942,0.005866172
-6122.93366761,7560.0,297,1995840,71,2060,0.012787849642336369,-3.645084211031596,0.9997531771659851,0.00031859545645097063,0.04839120370370371,0.2,0.6281936168670654,5e-05,2294,-0.003871304852094639,0.005957262
-6125.894504759998,7560.0,297,2004480,72,2089,0.004293355159461498,-3.637149041140521,0.9997759461402893,0.00027758647320162575,0.05440972222222222,0.2,0.6285405158996582,5e-05,2304,-0.00466968451195431,0.005565222
-6123.25563295,7560.0,297,2013120,73,2117,-0.015049800276756287,-3.619806710879008,0.9996837377548218,0.0002409161990497658,0.049386574074074076,0.2,0.6246122717857361,5e-05,2314,-0.0036221577449598247,0.005801926
-6128.40105563,7560.0,297,2021760,74,2146,-0.010572067461907864,-3.595710170533922,0.9996778964996338,0.0005178726662685491,0.06532407407407408,0.2,0.6217804551124573,5e-05,2324,-0.0043323239182225535,0.006281684
-6133.09108492,7560.0,297,2030400,75,2174,0.013870308175683022,-3.5776175260543823,0.9997122883796692,0.00032247382782602305,0.05908564814814815,0.2,0.619774341583252,5e-05,2334,-0.005388493580502217,0.0062803947
-6133.584170420001,7560.0,298,2039040,76,2203,0.010824653320014477,-3.570687860912747,0.9997739791870117,0.0003190462666787897,0.053020833333333336,0.2,0.620242714881897,5e-05,2344,-0.004229883141125794,0.005607785
-6119.024989840001,7560.0,297,2047680,77,2233,0.0162519458681345,-3.5567586974744443,0.9996609091758728,0.00037122105379239656,0.049560185185185186,0.2,0.617006778717041,5e-05,2354,-0.003937643753295695,0.0064104
