2.533934671294703622e-01
1.132154593072879495e-01
1.638357321737254069e-01
1.029471464050848439e-01
1.072775788701687827e-01
1.119922759741613372e-01
4.398887194623098129e-02
7.912827460370222554e-02
9.023972057274263353e-03
1.680759306210044893e-02
1.410773978692396978e-02
3.757169236074229396e-02
1.548115287402498930e-02
3.772775377617418324e-02
4.360491319284125200e-02
7.134255326270266817e-02
4.300293648219281201e-02
0.000000000000000000e+00
0.000000000000000000e+00
