1.000000000000000000e+01
1.000000000000000000e+01
1.000000000000000000e+01
8.000000000000000000e+00
4.799999999999999822e+00
3.359999999999999876e+00
2.351999999999999869e+00
1.646399999999999864e+00
7.055999999999998940e-01
1.008000000000000007e+00
1.008000000000000007e+00
1.439999999999999947e+00
1.439999999999999947e+00
3.200000000000000178e+00
3.200000000000000178e+00
2.000000000000000000e+00
2.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
