time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/std,train/entropy_loss,rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/learning_rate,train/value_loss
554,296,38,164160,-0.0014978701895897223,0.2,-0.060740500688552856,0.00034466911764705885,1.003188133239746,-5.6898553911377405,7560.0,370,-16438.793887666667,0.9917876720428467,0.0016584496,1e-05,0.0018118057667914614
569,295,39,168480,-0.001365345494773732,0.2,-0.05518968030810356,0.0,1.0036479234695435,-5.689322200943442,7560.0,380,-16215.714030318182,0.9973045587539673,0.00093914865,1e-05,0.0013471043873698148
583,296,40,172800,-0.0006464751755736549,0.2,-0.0626271590590477,0.0,1.0038026571273804,-5.690620479163002,7560.0,390,-16215.714030318182,0.9941816329956055,0.0005444292,1e-05,0.0012422192370971008
599,295,41,177120,-0.001201918921673068,0.2,-0.0642634779214859,0.0,1.0036673545837402,-5.690637730850893,7560.0,400,-15997.218108913044,0.9966488480567932,0.0005746447,1e-05,0.0014794654997411485
614,295,42,181440,-0.002007411188541857,0.2,-0.0641375482082367,0.0012178308823529412,1.0044604539871216,-5.691976510075962,7560.0,410,-15808.756395083334,0.995288610458374,0.0022777675,1e-05,0.001380683594299412
628,295,43,185760,-0.004270327496273881,0.2,-0.0501939132809639,0.01171875,1.005312442779541,-5.695231274997487,7560.0,420,-15808.756395083334,0.9951871037483215,0.00445489,1e-05,0.0016369593996119769
643,295,44,190080,-0.003203221684859326,0.2,-0.04425990581512451,0.002297794117647059,1.0051153898239136,-5.696608767088722,7560.0,430,-15617.04393928,0.9976662993431091,0.002731291,1e-05,0.0013713783417616094
657,295,45,194400,-0.007616367932025562,0.2,-0.07271884381771088,0.020059742647058825,1.0054279565811157,-5.69686950304929,7560.0,440,-15617.04393928,0.9868113994598389,0.004925118,1e-05,0.0036841997532653346
672,295,46,198720,-0.002726055005811812,0.2,-0.0696965903043747,0.0002068014705882353,1.0057668685913086,-5.697992000860326,7560.0,450,-15441.413563461538,0.9920524954795837,0.0017942633,1e-05,0.003509173872332801
685,296,47,203040,-0.0021147740766858025,0.2,-0.06825295835733414,0.0002068014705882353,1.0059736967086792,-5.699209266550401,7560.0,460,-15441.413563461538,0.9871419072151184,0.0011496196,1e-05,0.004949686390875072
701,295,48,207360,-0.0010119970028480405,0.2,-0.04476434364914894,0.0,1.0065381526947021,-5.700630353478824,7560.0,470,-15254.505981629629,0.9689613580703735,0.0004171061,1e-05,0.006277622775386964
716,295,49,211680,-0.0039700349549735515,0.2,-0.07194316387176514,0.001608455882352941,1.0068763494491577,-5.702485233895919,7560.0,480,-15134.904855785713,0.9893725514411926,0.0023493113,1e-05,0.005926206611398169
730,295,50,216000,-0.002970548685612705,0.2,-0.0692918673157692,0.0002527573529411765,1.0077388286590576,-5.704876104523154,7560.0,490,-15134.904855785713,0.9501038789749146,0.0013793239,1e-05,0.00820846560801489
745,295,51,220320,-0.002226304586785024,0.2,-0.05735500156879425,0.00029871323529411767,1.0082088708877563,-5.707510387897491,7560.0,500,-14945.157092758618,0.9868223667144775,0.0012367935,1e-05,0.00541741468854632
758,296,52,224640,-0.003709760411327486,0.2,-0.07678280770778656,0.0015625,1.0084673166275024,-5.708981551142299,7560.0,510,-14945.157092758618,0.987288236618042,0.001990886,1e-05,0.007767988938276711
774,295,53,228960,-0.005237580701941624,0.2,-0.05506239831447601,0.0075597426470588236,1.009105920791626,-5.710629832744599,7560.0,520,-14717.441504899998,0.986717164516449,0.0031869817,1e-05,0.006298676302814035
787,296,54,233280,-0.005062691509203218,0.2,-0.05056494474411011,0.005583639705882353,1.0094108581542969,-5.712494274447946,7560.0,530,-14717.441504899998,0.9892531633377075,0.002960168,1e-05,0.009350879195228439
802,295,55,237600,-0.0057049983239267025,0.2,-0.09032522141933441,0.009122242647058824,1.0097312927246094,-5.713915458146263,7560.0,540,-14498.240135838707,0.9744682312011719,0.0032059716,1e-05,0.00922034172416555
818,295,56,241920,-0.003488534039420569,0.2,-0.05544150620698929,0.0020909926470588235,1.0101337432861328,-5.715328136612388,7560.0,550,-14255.341700624998,0.988253116607666,0.0018764928,1e-05,0.008761017705204294
831,295,57,246240,-0.005933005038155791,0.2,-0.11223292350769043,0.009329044117647059,1.0107758045196533,-5.717299342856688,7560.0,560,-14255.341700624998,0.9884082078933716,0.0040647457,1e-05,0.0054722316576825344
847,295,58,250560,-0.006066466187921298,0.2,-0.060877565294504166,0.014200367647058823,1.0105371475219727,-5.718273299581864,7560.0,570,-14025.694183060605,0.9846416115760803,0.0042305375,1e-05,0.006898435638697051
860,296,59,254880,-0.003050432966419441,0.2,-0.06296434253454208,0.0002068014705882353,1.0113637447357178,-5.7192704460200146,7560.0,580,-14025.694183060605,0.9879993200302124,0.0012297626,1e-05,0.007333762061384999
876,295,60,259200,-0.003349265060558751,0.2,-0.05630863457918167,0.0015165441176470589,1.0112054347991943,-5.720627122766832,7560.0,590,-13795.005578323528,0.9897867441177368,0.002340518,1e-05,0.0031050909765968646
890,296,61,263520,-0.005605959282462101,0.2,-0.07376477867364883,0.011282169117647059,1.011223316192627,-5.720284389748293,7560.0,600,-13795.005578323528,0.9937426447868347,0.0041249157,1e-05,0.005168906494167031
905,295,62,267840,-0.002796053365968606,0.2,-0.05979429930448532,0.002573529411764706,1.0121279954910278,-5.722241471795475,7560.0,610,-13575.26695102857,0.9887557625770569,0.0020590208,1e-05,0.00375815237108755
920,295,63,272160,-0.002585488183060935,0.2,-0.05224740505218506,0.002297794117647059,1.0129499435424805,-5.725555293700275,7560.0,620,-13374.156643499999,0.9928945899009705,0.002350396,1e-05,0.005383059992078308
933,296,64,276480,-0.005183479619582238,0.2,-0.05967779457569122,0.018566176470588235,1.0133836269378662,-5.728097906533409,7560.0,630,-13374.156643499999,0.9956165552139282,0.0045042573,1e-05,0.0032182921648628133
949,295,65,280800,-0.0018747083531172179,0.2,-0.05279333516955376,0.0008731617647058824,1.0139461755752563,-5.729917833384346,7560.0,640,-13174.069873729728,0.9926345348358154,0.0014960346,1e-05,0.0026316042224232873
963,296,66,285120,-0.0035230196670026463,0.2,-0.0825776606798172,0.0022748161764705884,1.0155256986618042,-5.734262392801397,7560.0,650,-13174.069873729728,0.9926010370254517,0.0021295978,1e-05,0.0044431045447709035
978,295,67,289440,-0.0027645119003650237,0.2,-0.07357467710971832,0.0008042279411764705,1.016298532485962,-5.738800060749054,7560.0,660,-12984.950347342105,0.9910810589790344,0.001698156,1e-05,0.0030164771624292958
991,296,68,293760,-0.0030224156565964223,0.2,-0.06165245175361633,0.004848345588235294,1.0165249109268188,-5.740821528434753,7560.0,670,-12984.950347342105,0.9962007999420166,0.0021996803,1e-05,0.003665657121147139
1007,295,69,298080,-0.0031029800552299573,0.2,-0.08187074959278107,0.006502757352941177,1.0168007612228394,-5.7417605687590205,7560.0,680,-12804.045116333333,0.9866905808448792,0.0030036066,1e-05,0.0039241586193812135
1022,295,70,302400,-0.0023528616988401424,0.2,-0.06547602266073227,0.00032169117647058823,1.0167442560195923,-5.742290906345143,7560.0,690,-12629.754604774998,0.9943572282791138,0.0009886456,1e-05,0.0051616865152027454
1035,296,71,306720,-0.0025680052178144895,0.2,-0.05967281758785248,0.0010799632352941177,1.0168402194976807,-5.742301716524012,7560.0,700,-12629.754604774998,0.987371027469635,0.0019818428,1e-05,0.004251295160707634
1051,295,72,311040,-0.0031235261618241888,0.2,-0.07362833619117737,0.003860294117647059,1.0167526006698608,-5.742375651527854,7560.0,710,-12465.56198429268,0.9921160340309143,0.002959581,1e-05,0.0027950748212306814
1064,296,73,315360,-0.005184507672332556,0.2,-0.0631251260638237,0.020197610294117648,1.01639986038208,-5.741505176179549,7560.0,720,-12465.56198429268,0.9967156052589417,0.0046345773,1e-05,0.004161633949843235
1080,295,74,319680,-0.001520520689048092,0.2,-0.057863105088472366,6.893382352941176e-05,1.0168581008911133,-5.741592600065119,7560.0,730,-12319.013963904761,0.9877802133560181,0.00080290163,1e-05,0.002677113767233951
1093,296,75,324000,-0.006266667254556738,0.2,-0.054167330265045166,0.026769301470588234,1.017192006111145,-5.7430485704365895,7560.0,740,-12319.013963904761,0.9958990812301636,0.004441331,1e-05,0.004426418506430791
1109,296,76,328320,-0.0018858647566316101,0.2,-0.05875350907444954,0.00016084558823529412,1.0174602270126343,-5.744383723595563,7560.0,750,-12187.767474023256,0.9928590655326843,0.0013711647,1e-05,0.0022800614410216974
1124,295,77,332640,-0.0037955866044606357,0.2,-0.06753489375114441,0.008846507352941176,1.0176024436950684,-5.745177315263187,7560.0,760,-12074.250180136365,0.9841740131378174,0.003441281,1e-05,0.004398890645654105
1137,296,78,336960,-0.003039837721392841,0.2,-0.06782522797584534,0.0013327205882352942,1.0188164710998535,-5.747831806715797,7560.0,770,-12074.250180136365,0.9810624718666077,0.0021814194,1e-05,0.004571987813345485
1152,295,79,341280,-0.0037009363750899757,0.2,-0.058783333748579025,0.005583639705882353,1.0190436840057373,-5.7508229339824,7560.0,780,-11967.276364133333,0.994918167591095,0.0030970222,1e-05,0.004034570975722197
1166,296,80,345600,-0.002828778905164012,0.2,-0.0573447048664093,0.009719669117647059,1.0192878246307373,-5.75146791934967,7560.0,790,-11967.276364133333,0.9844269752502441,0.0028793288,1e-05,0.006068712568787091
1181,296,81,349920,-0.0026205289773369098,0.2,-0.05040426179766655,0.005307904411764706,1.0189510583877563,-5.751529211156509,7560.0,800,-11951.752146173914,0.9682945609092712,0.0035880515,1e-05,0.002743506330614978
1195,296,82,354240,-0.0034102845108410452,0.2,-0.060159098356962204,0.012568933823529412,1.019223690032959,-5.751424402349135,7560.0,810,-11951.752146173914,0.9772523641586304,0.004082994,1e-05,0.005559378404766047
1210,296,83,358560,-0.0038413497328292578,0.2,-0.06646183133125305,0.0074678308823529415,1.0190012454986572,-5.751622097632464,7560.0,820,-11955.940008382979,0.9873720407485962,0.002335718,1e-05,0.0038437423048890197
1225,296,84,362880,-0.0023978602654738898,0.2,-0.0517081692814827,0.0009880514705882353,1.0193965435028076,-5.751770311944625,7560.0,830,-11975.75485325,0.9651574492454529,0.0021683217,1e-05,0.004394809613928801
1239,296,85,367200,-0.005731976953992511,0.2,-0.09855141490697861,0.029434742647058823,1.0196337699890137,-5.752977444143856,7560.0,840,-11975.75485325,0.9797732830047607,0.005771481,1e-05,0.005736083934008253
1255,295,86,371520,-0.004920606296304066,0.2,-0.028626885265111923,0.022357536764705883,1.0193336009979248,-5.75299359069151,7560.0,850,-11908.513489714287,0.9800655245780945,0.0053717843,1e-05,0.0046058912189704745
1268,296,87,375840,-0.0034094758472158846,0.2,-0.06373988837003708,0.014453125,1.0192395448684692,-5.752075454768012,7560.0,860,-11908.513489714287,0.9780805110931396,0.0035896779,1e-05,0.0034679095606620918
1284,296,88,380160,-0.003995413448223297,0.2,-0.07808646559715271,0.01328125,1.018320918083191,-5.750255151355968,7560.0,870,-11875.12716158,0.9835390448570251,0.0050802496,1e-05,0.0022164259488122564
1297,296,89,384480,-0.0046762953053557255,0.2,-0.056673962622880936,0.023805147058823528,1.018075704574585,-5.7478214509346905,7560.0,880,-11875.12716158,0.9632956981658936,0.0046382286,1e-05,0.009054773324169218
1313,296,90,388800,-0.006831946423592265,0.2,-0.06738856434822083,0.04057904411764706,1.0180773735046387,-5.747502224585589,7560.0,890,-11801.881035137256,0.9826480150222778,0.0070180763,1e-05,0.003647737055914203
1328,295,91,393120,-0.0025595830630182346,0.2,-0.05975402146577835,0.0028262867647058823,1.0190951824188232,-5.749303750430836,7560.0,900,-11734.097039557693,0.9531737565994263,0.0032667064,1e-05,0.005167885711382362
1341,296,92,397440,-0.0052211551040219255,0.2,-0.01989002339541912,0.0375,1.0195688009262085,-5.752472381030812,7560.0,910,-11734.097039557693,0.9885717034339905,0.0071014864,1e-05,0.0038222303545540747
1357,296,93,401760,-0.0030675120144972906,0.2,-0.047073669731616974,0.01486672794117647,1.0194759368896484,-5.753138740623698,7560.0,920,-11652.570063132076,0.9672505259513855,0.004243155,1e-05,0.004948412858100389
1371,296,94,406080,-0.005950781201895819,0.2,-0.036386970430612564,0.03350183823529412,1.0191607475280762,-5.752434987180373,7560.0,930,-11652.570063132076,0.971714437007904,0.0060405545,1e-05,0.004364727538845995
1386,296,95,410400,-0.00208289383462055,0.2,-0.04803432151675224,0.006594669117647059,1.0188409090042114,-5.750958322076237,7560.0,940,-11591.656299296297,0.9476014971733093,0.0032503523,1e-05,0.004223863011301386
1399,296,96,414720,-0.0014470460394958912,0.2,-0.059904713183641434,4.5955882352941176e-05,1.0191786289215088,-5.750876750665553,7560.0,950,-11591.656299296297,0.9770935773849487,0.0010246349,1e-05,0.005714006373754648
1415,296,97,419040,-0.0021714911330491305,0.2,-0.05339415743947029,0.0025045955882352943,1.0196290016174316,-5.752670568578384,7560.0,960,-11538.263544454547,0.9599848985671997,0.0014294507,1e-05,0.005532297728966702
1430,295,98,423360,-0.00273121223298778,0.2,-0.06430196762084961,0.003446691176470588,1.0192947387695312,-5.75302039454965,7560.0,970,-11484.1324745,0.9657911062240601,0.0029840348,1e-05,0.0051914083701216016
1444,296,99,427680,-0.007086976105004878,0.2,-0.06725318729877472,0.021668198529411764,1.0193599462509155,-5.752323151335997,7560.0,980,-11484.1324745,0.9721572399139404,0.005397536,1e-05,0.004506443640018594
1459,295,100,432000,-0.0034318547452772586,0.2,-0.054888270795345306,0.008318014705882353,1.0198670625686646,-5.753341397818397,7560.0,990,-11452.110454491227,0.9307647943496704,0.0038245802,1e-05,0.004514326499295695
1473,296,101,436320,-0.002121614118668196,0.2,-0.056399907916784286,0.0007582720588235294,1.0202713012695312,-5.755144538598902,7560.0,1000,-11452.110454491227,0.9403982162475586,0.0015824084,1e-05,0.004071505554705201
1488,295,102,440640,-0.0005820603431750308,0.2,-0.05579431727528572,0.0,1.0205800533294678,-5.756458929005791,7560.0,1010,-11424.138161206894,0.9757575392723083,0.0008369649,1e-05,0.003297861501821043
1502,296,103,444960,-0.006521653982481974,0.2,-0.03741033375263214,0.04696691176470588,1.0209240913391113,-5.7577340630924,7560.0,1020,-11424.138161206894,0.9747167229652405,0.006499822,1e-05,0.004438126432668308
1517,296,104,449280,-0.0006796025479321971,0.2,-0.04714129865169525,0.0,1.0212286710739136,-5.759108734832091,7560.0,1030,-11387.19152955932,0.9763612747192383,0.00080302934,1e-05,0.0027018617634894325
1532,296,105,453600,-0.003172645251170787,0.2,-0.06478337943553925,0.014682904411764706,1.0215502977371216,-5.760333957391627,7560.0,1040,-11350.108470216665,0.9777436852455139,0.0037992438,1e-05,0.004688492115511669
1546,296,106,457920,-0.002404139735838672,0.2,-0.08070776611566544,0.00625,1.0215033292770386,-5.760999734261457,7560.0,1050,-11350.108470216665,0.9749006032943726,0.00372519,1e-05,0.0029358111726811758
1561,295,107,462240,-0.0034671882824862704,0.2,-0.09370500594377518,0.005330882352941177,1.021436333656311,-5.760692075420828,7560.0,1060,-11324.998365852456,0.9834671020507812,0.0030276831,1e-05,0.003131686890436172
1575,296,108,466560,-0.002796328067437143,0.2,-0.05973799154162407,0.0035845588235294116,1.0210298299789429,-5.7597325633553895,7560.0,1070,-11324.998365852456,0.9722599983215332,0.0026750905,1e-05,0.00429230434648857
1591,295,109,470880,-0.0022252271109370184,0.2,-0.043210290372371674,0.004664522058823529,1.021170973777771,-5.759232699871063,7560.0,1080,-11303.949424354836,0.9909232258796692,0.0033935586,1e-05,0.0022783528191640096
1604,296,110,475200,-0.0025643556697211942,0.2,-0.057336486876010895,0.00783547794117647,1.0219380855560303,-5.760891389846802,7560.0,1090,-11303.949424354836,0.9836328029632568,0.002627155,1e-05,0.003077761155402507
1619,296,111,479520,-0.0015431262426050928,0.2,-0.05512556433677673,0.0001838235294117647,1.0227570533752441,-5.764078871642842,7560.0,1100,-11272.149554555554,0.9882370233535767,0.0010706855,1e-05,0.0024395841972470996
1634,296,112,483840,-0.0027520129854297815,0.2,-0.06267811357975006,0.0028033088235294118,1.0226573944091797,-5.765586656682632,7560.0,1110,-11252.246006703124,0.9889047145843506,0.002459559,1e-05,0.0042288209945100415
1648,296,113,488160,-0.005273575228570467,0.2,-0.0512019507586956,0.025551470588235294,1.0229183435440063,-5.765780542878543,7560.0,1120,-11252.246006703124,0.9951386451721191,0.005277062,1e-05,0.0034306430673870423
1663,296,114,492480,-0.005133915967171026,0.2,-0.05807460471987724,0.016199448529411766,1.022538185119629,-5.765567604233237,7560.0,1130,-11216.257405276923,0.991054117679596,0.004797421,1e-05,0.0037033599597634747
1677,296,115,496800,-0.0057801022933905615,0.2,-0.030138861387968063,0.02336856617647059,1.022444248199463,-5.764602908667396,7560.0,1140,-11216.257405276923,0.9976396560668945,0.004740828,1e-05,0.0034188352608265737
1692,296,116,501120,-0.007902681625530343,0.2,-0.03012171760201454,0.029940257352941178,1.022681713104248,-5.7648563174640435,7560.0,1150,-11158.613681984849,0.9978287220001221,0.0059823035,1e-05,0.005309242842828526
1705,296,117,505440,-0.003978373216951321,0.2,-0.052058592438697815,0.008019301470588235,1.0226199626922607,-5.765208453290603,7560.0,1160,-11158.613681984849,0.9984220862388611,0.0039538653,1e-05,0.0032645448412307924
1721,296,118,509760,-0.005863187610007385,0.2,-0.05864056944847107,0.02853860294117647,1.0233147144317627,-5.7662500430555905,7560.0,1170,-11102.090112761194,0.9968369603157043,0.00484614,1e-05,0.0020818510638063717
1736,296,119,514080,-0.004691656482378568,0.2,-0.05214511603116989,0.011971507352941177,1.0232164859771729,-5.767819162677316,7560.0,1180,-11053.38111575,0.9969691038131714,0.0039817346,1e-05,0.0038404871035120722
1749,296,120,518400,-0.0059423719419796454,0.2,-0.09687034040689468,0.022840073529411763,1.0232257843017578,-5.767496900698718,7560.0,1190,-11053.38111575,0.9969693422317505,0.0046695904,1e-05,0.0022646608086207007
1765,296,121,522720,-0.007206748412949417,0.2,-0.09000673145055771,0.03471966911764706,1.02296781539917,-5.767028928504271,7560.0,1200,-11002.547392623188,0.9923902153968811,0.005047454,1e-05,0.003969019388194497
1778,296,122,527040,-0.0030716302056509235,0.2,-0.055665962398052216,0.0008961397058823529,1.022904634475708,-5.766195371571709,7560.0,1210,-11002.547392623188,0.9925255179405212,0.002040107,1e-05,0.002570453013279749
1794,296,123,531360,-0.007945303036488922,0.2,-0.05402159318327904,0.04597886029411765,1.023911714553833,-5.767921360801248,7560.0,1220,-10963.616191814286,0.9981894493103027,0.006864857,1e-05,0.004033650383216274
1808,296,124,535680,-0.0013649879831492025,0.2,-0.055984724313020706,0.0005974264705882353,1.023910641670227,-5.770183859853184,7560.0,1230,-10963.616191814286,0.9992076754570007,0.0011826186,1e-05,0.0025973933826796435
1823,296,125,540000,-0.0053962867837125325,0.2,-0.04333329573273659,0.035340073529411764,1.0242815017700195,-5.770940348681282,7560.0,1240,-10923.51949121127,0.996749222278595,0.0059092715,1e-05,0.001809536169628914
1838,296,126,544320,-0.0014665828747263945,0.2,-0.05906074121594429,0.0,1.0242512226104736,-5.771574610822341,7560.0,1250,-10864.060121444441,0.9986059069633484,0.00094289397,1e-05,0.0033936608897741226
1852,296,127,548640,-0.004484633001266047,0.2,-0.07107344269752502,0.01247702205882353,1.0246379375457764,-5.772329156539019,7560.0,1260,-10864.060121444441,0.9916090369224548,0.0043563033,1e-05,0.004738271763627007
1867,296,128,552960,-0.0038715060026494456,0.2,-0.04731060564517975,0.004113051470588235,1.0244590044021606,-5.772728427017436,7560.0,1270,-10808.524551205477,0.9980286955833435,0.0028628162,1e-05,0.005393421688966234
1880,296,129,557280,-0.0033241703808444606,0.2,-0.05203559249639511,0.0025965073529411764,1.025399088859558,-5.774129965726067,7560.0,1280,-10808.524551205477,0.998734176158905,0.0026888575,1e-05,0.00303418457538903
1896,296,130,561600,-0.003663075587588965,0.2,-0.06816808134317398,0.008363970588235294,1.0255072116851807,-5.776255837608786,7560.0,1290,-10757.460496635134,0.9988519549369812,0.004398462,1e-05,0.0031591945603448787
1909,296,131,565920,-0.004443557154017445,0.2,-0.05339311063289642,0.009926470588235294,1.0253431797027588,-5.776173409994911,7560.0,1300,-10757.460496635134,0.9982066750526428,0.0031663685,1e-05,0.005162531881326098
1925,296,132,570240,-0.004716721803004689,0.2,-0.056846193969249725,0.026332720588235294,1.0248324871063232,-5.774958198912003,7560.0,1310,-10722.00298568,0.9952314496040344,0.0048755324,1e-05,0.005602751005447798
1940,296,133,574560,-0.005154850019778892,0.2,-0.08294648677110672,0.015510110294117647,1.0242702960968018,-5.77277586740606,7560.0,1320,-10672.937920289472,0.9979296922683716,0.0046401913,1e-05,0.003947757900288493
1953,296,134,578880,-0.0044976384635768175,0.2,-0.06909368932247162,0.006709558823529411,1.0248899459838867,-5.772891386116252,7560.0,1330,-10672.937920289472,0.9955043792724609,0.0033739966,1e-05,0.0015461318057050984
1969,296,135,583200,-0.0034598531081642516,0.2,-0.05207497626543045,0.0030790441176470587,1.0256860256195068,-5.775645240615396,7560.0,1340,-10626.763897493505,0.9977524280548096,0.0024859358,1e-05,0.003154023645551848
1982,296,136,587520,-0.004759476873475839,0.2,-0.05215563252568245,0.013878676470588235,1.0266785621643066,-5.779227555499357,7560.0,1350,-10626.763897493505,0.9984143376350403,0.004343344,1e-05,0.002846696744296316
1997,296,137,591840,-0.004424570226932273,0.2,-0.03487905114889145,0.007996323529411764,1.0269855260849,-5.781762212865493,7560.0,1360,-10585.229162935897,0.998286783695221,0.0038550566,1e-05,0.0058037659791914525
2011,296,138,596160,-0.0024530372267369837,0.2,-0.07864758372306824,0.0014476102941176471,1.0266603231430054,-5.7815879274817075,7560.0,1370,-10585.229162935897,0.9981139898300171,0.0023270012,1e-05,0.004882410192444428
2027,296,139,600480,-0.007365928661345285,0.2,-0.0467073917388916,0.03161764705882353,1.0269334316253662,-5.781699719849755,7560.0,1380,-10542.45163241772,0.9964141249656677,0.005573879,1e-05,0.004699200645828729
2042,296,140,604800,-0.002366337221910191,0.2,-0.07449944317340851,0.00022977941176470588,1.0272605419158936,-5.782561100230497,7560.0,1390,-10499.036710825,0.9942943453788757,0.001592058,1e-05,0.0069439693720436055
2056,296,141,609120,-0.002608783431145746,0.2,-0.06397432833909988,0.001953125,1.027903437614441,-5.784511557747336,7560.0,1400,-10499.036710825,0.9957900643348694,0.002038705,1e-05,0.002864182910792913
2071,296,142,613440,-0.003109214690459125,0.2,-0.07933034002780914,0.009076286764705883,1.028377890586853,-5.786626161547268,7560.0,1410,-10456.733856358023,0.9970782995223999,0.00293221,1e-05,0.005410118830417666
2085,296,143,617760,-0.001830231534276048,0.2,-0.058711059391498566,0.0019761029411764705,1.028450608253479,-5.78772477051791,7560.0,1420,-10456.733856358023,0.9973134994506836,0.0018915444,1e-05,0.0027880467525820303
2100,296,144,622080,-0.004894215381115346,0.2,-0.07558748126029968,0.019761029411764705,1.0289630889892578,-5.7888022121261145,7560.0,1430,-10410.044498280487,0.9975478649139404,0.0047673313,1e-05,0.004468836934949436
2113,296,145,626400,-0.0022202746466706124,0.2,-0.05736164748668671,0.003791360294117647,1.0305943489074707,-5.792925910388722,7560.0,1440,-10410.044498280487,0.9982811808586121,0.0025032994,1e-05,0.006175471460515195
2129,296,146,630720,-0.002252885771860533,0.2,-0.07757288962602615,0.002688419117647059,1.0312830209732056,-5.797539093213923,7560.0,1450,-10384.027674385541,0.9975959062576294,0.0017965125,1e-05,0.005051353912430761
2144,296,147,635040,-0.003472971774103558,0.2,-0.04774827882647514,0.00744485294117647,1.0327491760253906,-5.801693567808937,7560.0,1460,-10353.78306795238,0.99712073802948,0.0038900832,1e-05,0.006522766771890661
2158,296,148,639360,-0.004808170108042438,0.2,-0.06714760512113571,0.012844669117647058,1.032870888710022,-5.8049794814165905,7560.0,1470,-10353.78306795238,0.9911141395568848,0.0035923114,1e-05,0.0028539549251196577
2173,296,149,643680,-0.0017985823060906328,0.2,-0.05432642996311188,0.0008501838235294118,1.033754587173462,-5.806714023562039,7560.0,1480,-10321.213475599998,0.9977664947509766,0.001493432,1e-05,0.007609387646388153
2187,296,150,648000,-0.00486293123822714,0.2,-0.059282977133989334,0.007973345588235294,1.0336880683898926,-5.808506608009338,7560.0,1490,-10321.213475599998,0.9987547397613525,0.0031550247,1e-05,0.00258054244075217
2202,296,151,652320,-0.002909195056760355,0.2,-0.05530087649822235,0.006364889705882353,1.034298062324524,-5.80924449598088,7560.0,1500,-10284.439860441858,0.998570442199707,0.0027270447,1e-05,0.006322753283037694
2216,296,152,656640,-0.003159706336309147,0.2,-0.0493493378162384,0.0035845588235294116,1.0349682569503784,-5.8119129875127005,7560.0,1510,-10284.439860441858,0.9988743662834167,0.0026054967,1e-05,0.004996999340501669
2231,296,153,660960,-0.003932243729051312,0.2,-0.07532597333192825,0.00974264705882353,1.0360851287841797,-5.815411237408133,7560.0,1520,-10257.727747206894,0.9970539808273315,0.0039109476,1e-05,0.009095374766997445
2246,296,154,665280,-0.0037843590756357812,0.2,-0.04736118018627167,0.008478860294117646,1.0369418859481812,-5.81925197839737,7560.0,1530,-10229.927189181819,0.9977217316627502,0.0034226058,1e-05,0.010186423003837904
2260,296,155,669600,-0.010318843904636143,0.2,-0.07658416777849197,0.058869485294117646,1.0374516248703003,-5.821815083307379,7560.0,1540,-10229.927189181819,0.9922399520874023,0.0077039856,1e-05,0.007437988736680435
2275,296,156,673920,-0.001514304180369329,0.2,-0.06850646436214447,0.0002068014705882353,1.0380686521530151,-5.823911828854505,7560.0,1550,-10195.21574769663,0.9961410760879517,0.0014183391,1e-05,0.00652207406990997
2289,296,157,678240,-0.00538024592336596,0.2,-0.08324649184942245,0.021714154411764705,1.0381052494049072,-5.825291541744681,7560.0,1560,-10195.21574769663,0.9963717460632324,0.0047085877,1e-05,0.004086765256429584
2304,296,158,682560,-0.003488293262061608,0.2,-0.060724273324012756,0.00978860294117647,1.038544774055481,-5.826187907246982,7560.0,1570,-10182.581991944444,0.9883068799972534,0.0038591414,1e-05,0.010808464495793861
2318,296,159,686880,-0.004214081201729748,0.2,-0.06140989437699318,0.014292279411764705,1.0388267040252686,-5.827312056457295,7560.0,1580,-10182.581991944444,0.9978755712509155,0.0036937953,1e-05,0.0041234551336588885
2333,296,160,691200,-0.007392045005005511,0.2,-0.04305923357605934,0.04839154411764706,1.038679599761963,-5.827721139963935,7560.0,1590,-10172.82302198901,0.9831587076187134,0.0070375125,1e-05,0.007094795011011336
2349,296,161,695520,-0.004845474764143171,0.2,-0.08700339496135712,0.01799172794117647,1.0391602516174316,-5.8282778094796575,7560.0,1600,-10169.780008010868,0.9982945919036865,0.0045544896,1e-05,0.004093821669469916
2363,296,162,699840,-0.003694266370525036,0.2,-0.04760022461414337,0.006433823529411764,1.0388422012329102,-5.828590400779949,7560.0,1610,-10169.780008010868,0.9954309463500977,0.0036478713,1e-05,0.004729423912666629
2378,296,163,704160,-0.003170410082470078,0.2,-0.054155319929122925,0.006181066176470588,1.0390372276306152,-5.828350959805881,7560.0,1620,-10177.003651473118,0.9979960322380066,0.003543523,1e-05,0.004282117477166192
2391,296,164,708480,-0.0045798743780538,0.2,-0.084686279296875,0.007605698529411765,1.0392836332321167,-5.829219408596264,7560.0,1630,-10177.003651473118,0.9965973496437073,0.0043022735,1e-05,0.0042809672095566334
2407,296,165,712800,-0.0038036376754890253,0.2,-0.07267533242702484,0.00857077205882353,1.039566993713379,-5.830247706525466,7560.0,1640,-10178.609794276595,0.9978768229484558,0.0040766527,1e-05,0.004644524922375293
2420,296,166,717120,-0.00164470643058474,0.2,-0.07474028319120407,0.0011488970588235295,1.0393898487091064,-5.830549827743979,7560.0,1650,-10178.609794276595,0.9982841610908508,0.0020229137,1e-05,0.003474632295204655
